Ticker,Symbols,CSVSymbol,1 Year Returns,2 Year Returns,5 Year Returns,10 Year Returns,,,,Date Modified
ELECTCAST,ELECTCAST.NS,NSE:ELECTCAST,-0.5497454882,0.4911877395,4.466292135,4.64057971,,,,
LXCHEM,LXCHEM.NS,NSE:LXCHEM,-0.2674646717,-0.2269824561,-0.2269824561,-0.2269824561,,,,
MANINFRA,MANINFRA.NS,NSE:MANINFRA,-0.1994942844,0.00006581112208,8.099401198,5.12001611,,,,
CSBBANK,CSBBANK.NS,NSE:CSBBANK,0.1114214773,0.08745824476,0.6344135098,0.6344135098,,,,
SENCO,SENCO.NS,NSE:SENCO,-0.492842951,0.3330537872,0.3330537872,0.3330537872,,,,
STLTECH,STLTECH.NS,NSE:STLTECH,0.3901814539,0.1056219566,0.1056219566,0.1056219566,,,,
SUPRIYA,SUPRIYA.NS,NSE:SUPRIYA,0.2312796985,1.695784753,1.695784753,1.695784753,,,,
IMFA,IMFA.NS,NSE:IMFA,0.7909685175,1.788162358,9.442477876,17.621875,,,,
PILANIINVS,PILANIINVS.NS,NSE:PILANIINVS,-0.03377690453,1.465879564,3.908711434,3.908711434,,,,
KSCL,KSCL.NS,NSE:KSCL,0.0110751561,0.7429289755,1.100558659,1.568781843,,,,
PARAS,PARAS.NS,NSE:PARAS,0.2990709948,1.006392541,1.006392541,1.006392541,,,,
KNRCON,KNRCON.NS,NSE:KNRCON,-0.4079020265,-0.2652071648,0.6290413157,2.747877446,,,,
TEXRAIL,TEXRAIL.NS,NSE:TEXRAIL,-0.3500022876,0.07669571808,5.258590308,0.3773145904,,,,
GOKEX,GOKEX.NS,NSE:GOKEX,-0.2013771132,0.02391461888,12.52654482,12.13778529,,,,
VMART,VMART.NS,NSE:VMART,-0.2767960429,0.411911298,0.4282619399,4.735526732,,,,
CUPID,CUPID.NS,NSE:CUPID,1.535315985,10.28438469,19.60812087,19.60812087,,,,
OPTIEMUS,OPTIEMUS.NS,NSE:OPTIEMUS,-0.05046217049,1.355298913,13.20901639,13.20901639,,,,
PFOCUS,PFOCUS.NS,NSE:PFOCUS,0.4312699797,1.11033744,4.35326087,2.752380952,,,,
RAJESHEXPO,RAJESHEXPO.NS,NSE:RAJESHEXPO,-0.3477296005,-0.6210829036,-0.5781629499,-0.6530148928,,,,
TVSSCS,TVSSCS.NS,NSE:TVSSCS,-0.367021016,-0.3860299359,-0.3860299359,-0.3860299359,,,,
ICIL,ICIL.NS,NSE:ICIL,-0.2978160489,0.2053556127,1.942782427,0.5490887066,,,,
FEDFINA,FEDFINA.NS,NSE:FEDFINA,0.2564188342,0.2564188342,0.2564188342,0.2564188342,,,,
GHCL,GHCL.NS,NSE:GHCL,-0.07924296046,-0.03148013272,2.765890497,3.403237675,,,,
MASFIN,MASFIN.NS,NSE:MASFIN,0.04860186418,0.05570078423,0.200228615,0.200228615,,,,
INFIBPP.E1,INFIBPP.E1.NS,NSE:INFIBPP.E1,0,0,0,0,,,,
INFIBEAM,INFIBEAM.NS,NSE:INFIBEAM,-0.354954238,0.05123216602,-0.009168704156,-0.009168704156,,,,
EMUDHRA,EMUDHRA.NS,NSE:EMUDHRA,-0.2553058321,0.3558479229,0.3558479229,0.3558479229,,,,
TIIL,TIIL.NS,NSE:TIIL,-0.2360625927,0.1845073209,5.659991656,12.11032028,,,,
BANSALWIRE,BANSALWIRE.NS,NSE:BANSALWIRE,-0.1937328454,-0.1937328454,-0.1937328454,-0.1937328454,,,,
MTARTECH,MTARTECH.NS,NSE:MTARTECH,0.08722830762,-0.209012204,-0.209012204,-0.209012204,,,,
CRIZAC,CRIZAC.NS,NSE:CRIZAC,0,0,0,0,,,,
KINGFA,KINGFA.NS,NSE:KINGFA,0.3053050038,0.8634507073,7.67447213,7.67447213,,,,
ASHOKA,ASHOKA.NS,NSE:ASHOKA,-0.2193665307,0.8545009785,1.889176829,0.6832149201,,,,
KRN,KRN.NS,NSE:KRN,0,0,0,0,,,,
INDIAGLYCO,INDIAGLYCO.NS,NSE:INDIAGLYCO,0.3732511264,1.471758245,5.276372832,19.56950036,,,,
UNIMECH,UNIMECH.NS,NSE:UNIMECH,0,0,0,0,,,,
TIMETECHNO,TIMETECHNO.NS,NSE:TIMETECHNO,0.0902329705,1.819745223,11.14207351,7.579457364,,,,
AGI,AGI.NS,NSE:AGI,-0.008512031429,0.01389353867,10.0194057,11.10270414,,,,
SWARAJENG,SWARAJENG.NS,NSE:SWARAJENG,0.2700139809,1.112911789,1.899288812,3.804369072,,,,
WEBELSOLAR,WEBELSOLAR.NS,NSE:WEBELSOLAR,0.2622991842,7.475134409,66.07978723,71.47701149,,,,
ROUTE,ROUTE.NS,NSE:ROUTE,-0.4752351097,-0.4641999808,-0.1084363017,-0.1084363017,,,,
RESPONIND,RESPONIND.NS,NSE:RESPONIND,-0.2848777004,-0.398498273,1.080727273,1.412891566,,,,
SUVEN,SUVEN.NS,NSE:SUVEN,0.511395333,2.113665032,3.921577315,17.74767932,,,,
ITDC,ITDC.NS,NSE:ITDC,-0.1257580133,0.611658238,1.651050788,1.651050788,,,,
FIEMIND,FIEMIND.NS,NSE:FIEMIND,0.2013309171,1.257466644,6.037591368,6.408941004,,,,
INDIGOPNTS,INDIGOPNTS.NS,NSE:INDIGOPNTS,-0.2509618331,-0.2850411101,-0.2850411101,-0.2850411101,,,,
ORIANA,ORIANA.NS,NSE:ORIANA,0,0,0,0,,,,
HCC,HCC.NS,NSE:HCC,-0.363757495,0.1200156372,4.530888031,0.7984934087,,,,
DATAMATICS,DATAMATICS.NS,NSE:DATAMATICS,0.429309535,0.5761395028,11.13962766,17.07722772,,,,
TARC,TARC.NS,NSE:TARC,-0.3415696491,0.9108092144,0.9108092144,0.9108092144,,,,
PTC,PTC.NS,NSE:PTC,-0.1936277991,0.2725438924,2.585894737,1.841201001,,,,
SMLISUZU,SMLISUZU.NS,NSE:SMLISUZU,0.7720264901,1.850799062,7.541113381,1.899986994,,,,
SEQUENT,SEQUENT.NS,NSE:SEQUENT,0.03240135877,1.132218025,0.3503075871,0.3503075871,,,,
GREAVESCOT,GREAVESCOT.NS,NSE:GREAVESCOT,0.2621937514,0.6148094896,2.098206897,0.7439440994,,,,
RSYSTEMS,RSYSTEMS.NS,NSE:RSYSTEMS,-0.1296576795,-0.137755102,3.069405099,5.218614719,,,,
JTEKTINDIA,JTEKTINDIA.NS,NSE:JTEKTINDIA,0,0.2197183099,1.351024841,2.108957099,,,,
GMMPFAUDLR,GMMPFAUDLR.NS,NSE:GMMPFAUDLR,-0.2513011409,-0.4145644674,-0.1433664335,-0.1433664335,,,,
GAEL,GAEL.NS,NSE:GAEL,-0.1595937328,-0.3691489362,0.964298859,8.322270742,,,,
AVANTEL,AVANTEL.NS,NSE:AVANTEL,0.1269190776,0.1269190776,0.1269190776,0.1269190776,,,,
VRLLOG,VRLLOG.NS,NSE:VRLLOG,-0.5255255255,-0.6046611381,0.7141971482,-0.3021201413,,,,
ANUP,ANUP.NS,NSE:ANUP,0.07569847605,1.391549864,6.968618755,6.968618755,,,,
MOSCHIP,MOSCHIP.NS,NSE:MOSCHIP,0,0,0,0,,,,
HEMIPROP,HEMIPROP.NS,NSE:HEMIPROP,-0.1503601901,0.3795105765,0.3795105765,0.3795105765,,,,
INNOVACAP,INNOVACAP.NS,NSE:INNOVACAP,0.1105933316,0.1105933316,0.1105933316,0.1105933316,,,,
HERITGFOOD,HERITGFOOD.NS,NSE:HERITGFOOD,-0.1740903899,1.164172723,2.122763726,4.093067713,,,,
SIS,SIS.NS,NSE:SIS,-0.1827411168,-0.2138314785,-0.08474352195,-0.08474352195,,,,
DCAL,DCAL.NS,NSE:DCAL,0.6127554046,0.8324655436,0.9609963946,0.9609963946,,,,
PDSL,PDSL.NS,NSE:PDSL,-0.3660560962,-0.2317919075,-0.2317919075,-0.2317919075,,,,
JSFB,JSFB.NS,NSE:JSFB,-0.2135544462,-0.2135544462,-0.2135544462,-0.2135544462,,,,
MCLOUD,MCLOUD.NS,NSE:MCLOUD,0,0,0,0,,,,
DBCORP,DBCORP.NS,NSE:DBCORP,-0.2194275802,0.1573081869,2.527106466,-0.1516103692,,,,
HEIDELBERG,HEIDELBERG.NS,NSE:HEIDELBERG,-0.05879973028,0.1699916178,0.178221722,1.887862069,,,,
ENTERO,ENTERO.NS,NSE:ENTERO,-0.1844263816,-0.1844263816,-0.1844263816,-0.1844263816,,,,
INDIQUBE,INDIQUBE.NS,NSE:INDIQUBE,0,0,0,0,,,,
CEIGALL,CEIGALL.NS,NSE:CEIGALL,-0.2985078467,-0.2985078467,-0.2985078467,-0.2985078467,,,,
DYNAMATECH,DYNAMATECH.NS,NSE:DYNAMATECH,-0.09919246036,0.6801808921,8.679249247,1.882497706,,,,
RBA,RBA.NS,NSE:RBA,-0.2794759825,-0.3345679012,-0.3345679012,-0.3345679012,,,,
JKIL,JKIL.NS,NSE:JKIL,-0.1889294638,0.4777635111,5.086538462,0.6370125168,,,,
SUNFLAG,SUNFLAG.NS,NSE:SUNFLAG,0.2110111867,0.3871859296,5.659831122,13.60582011,,,,
BALAMINES,BALAMINES.NS,NSE:BALAMINES,-0.3576803321,-0.3366531196,0.8262633714,11.10513447,,,,
ZAGGLE,ZAGGLE.NS,NSE:ZAGGLE,-0.1910188424,1.095878398,1.095878398,1.095878398,,,,
EIEL,EIEL.NS,NSE:EIEL,0,0,0,0,,,,
JCHAC,JCHAC.NS,NSE:JCHAC,-0.1463150644,0.4225282833,-0.2161893577,0.2979765868,,,,
NFL,NFL.NS,NSE:NFL,-0.2552942096,0.2948369565,1.932307692,2.9218107,,,,
AARTIDRUGS,AARTIDRUGS.NS,NSE:AARTIDRUGS,-0.02302321193,-0.06111715633,-0.298328838,2.511496982,,,,
CARERATING,CARERATING.NS,NSE:CARERATING,0.4765768376,0.7792132216,3.282072829,0.3656423084,,,,
SJS,SJS.NS,NSE:SJS,0.5512419119,1.215201192,1.215201192,1.215201192,,,,
RAIN,RAIN.NS,NSE:RAIN,-0.2361733094,-0.1787541378,0.3344743276,2.619363395,,,,
BANARISUG,BANARISUG.NS,NSE:BANARISUG,0.04859057334,0.3871479871,1.813431978,4.361531156,,,,
NACLIND,NACLIND.NS,NSE:NACLIND,3.023323615,1.727609636,4.75,4.75,,,,
ORIENTCEM,ORIENTCEM.NS,NSE:ORIENTCEM,-0.1796836555,0.3928976425,2.663736264,0.4860235594,,,,
LGBBROSLTD,LGBBROSLTD.NS,NSE:LGBBROSLTD,0.0004200798152,0.3960236432,5.486155243,5.604575919,,,,
SPARC,SPARC.NS,NSE:SPARC,-0.3781489595,-0.3880080844,-0.1901337296,-0.6345055122,,,,
SINDHUTRAD,SINDHUTRAD.NS,NSE:SINDHUTRAD,0.2304006969,0.01618705036,0.01618705036,0.01618705036,,,,
SAMHI,SAMHI.NS,NSE:SAMHI,-0.01852561034,0.3596153846,0.3596153846,0.3596153846,,,,
GOPAL,GOPAL.NS,NSE:GOPAL,-0.03192898781,-0.03192898781,-0.03192898781,-0.03192898781,,,,
VSTIND,VSTIND.NS,NSE:VSTIND,-0.3244382022,-0.1822256569,-0.1471081308,0.8553194474,,,,
MARATHON,MARATHON.NS,NSE:MARATHON,-0.1029683284,0.4185289163,11.43307087,11.43307087,,,,
SKYGOLD,SKYGOLD.NS,NSE:SKYGOLD,0.06527840995,8.287367725,8.287367725,8.287367725,,,,
NORTHARC,NORTHARC.NS,NSE:NORTHARC,-0.1410946197,-0.1410946197,-0.1410946197,-0.1410946197,,,,
SGMART,SGMART.NS,NSE:SGMART,0,0,0,0,,,,
VSTTILLERS,VSTTILLERS.NS,NSE:VSTTILLERS,0.1194784635,0.3517854772,2.001178898,2.825319309,,,,
GUJTHEM,GUJTHEM.NS,NSE:GUJTHEM,0,0,0,0,,,,
CIGNITITEC,CIGNITITEC.NS,NSE:CIGNITITEC,0.1096620794,0.9674246295,3.01538261,3.001299039,,,,
STYRENIX,STYRENIX.NS,NSE:STYRENIX,-0.03491217251,1.325583625,1.325583625,1.325583625,,,,
NIITMTS,NIITMTS.NS,NSE:NIITMTS,-0.3872649414,-0.1774556361,-0.1774556361,-0.1774556361,,,,
KIRLOSIND,KIRLOSIND.NS,NSE:KIRLOSIND,-0.2374062115,0.2881790336,5.831427151,6.212179543,,,,
ORIENTELEC,ORIENTELEC.NS,NSE:ORIENTELEC,-0.1775171856,-0.06825469537,0.1443037975,0.1443037975,,,,
REFEX,REFEX.NS,NSE:REFEX,-0.1782241015,1.930046736,41.02162162,249.7741935,,,,
HUBTOWN,HUBTOWN.NS,NSE:HUBTOWN,0.137286042,3.704379562,32.56770833,1.443138741,,,,
GUJALKALI,GUJALKALI.NS,NSE:GUJALKALI,-0.2888587459,-0.1781973637,0.7590361446,2.564276885,,,,
GOLDIAM,GOLDIAM.NS,NSE:GOLDIAM,0.02184171498,1.975657636,13.81430805,48.21428571,,,,
SANATHAN,SANATHAN.NS,NSE:SANATHAN,0,0,0,0,,,,
AWFIS,AWFIS.NS,NSE:AWFIS,-0.1730863678,-0.1730863678,-0.1730863678,-0.1730863678,,,,
EBGNG,EBGNG.NS,NSE:EBGNG,0,0,0,0,,,,
ZOTA,ZOTA.NS,NSE:ZOTA,1.306386293,2.781637083,9.148732008,9.148732008,,,,
CAMLINFINE,CAMLINFINE.NS,NSE:CAMLINFINE,1.164622274,0.3957064842,1.227732692,1.329247853,,,,
INDRAMEDCO,INDRAMEDCO.NS,NSE:INDRAMEDCO,0.03041910771,1.705116829,7.727099237,6.71814346,,,,
RAMKY,RAMKY.NS,NSE:RAMKY,-0.1273381295,-0.008257705829,19.9137931,19.80617496,,,,
SHANTIGEAR,SHANTIGEAR.NS,NSE:SHANTIGEAR,-0.1540885337,0.1909759792,4.741784038,5.246878547,,,,
VADILALIND,VADILALIND.NS,NSE:VADILALIND,0.4460771851,1.219967216,6.293242723,8.839979241,,,,
63MOONS,63MOONS.NS,NSE:63MOONS,1.24501845,2.072210066,12.71299775,7.079681275,,,,
BOROLTD,BOROLTD.NS,NSE:BOROLTD,-0.09007127058,-0.06490718525,1.597334269,1.597334269,,,,
KITEX,KITEX.NS,NSE:KITEX,0.3544062562,2.091345433,5.112099644,0.02573035385,,,,
JAMNAAUTO,JAMNAAUTO.NS,NSE:JAMNAAUTO,-0.1603437095,-0.1169650469,1.304338154,3.630308449,,,,
VAIBHAVGBL,VAIBHAVGBL.NS,NSE:VAIBHAVGBL,-0.2153399936,-0.4554238425,-0.3274590504,2.230034492,,,,
BHARATRAS,BHARATRAS.NS,NSE:BHARATRAS,-0.1726150116,0.09431644627,0.1076696246,10.1459256,,,,
SHREEJISPG,SHREEJISPG.NS,NSE:SHREEJISPG,0,0,0,0,,,,
KOLTEPATIL,KOLTEPATIL.NS,NSE:KOLTEPATIL,0.09909588389,-0.01879779099,1.929296132,1.819346964,,,,
CENTUM,CENTUM.NS,NSE:CENTUM,0.5324703228,1.069565848,8.41739561,3.176853817,,,,
NEOGEN,NEOGEN.NS,NSE:NEOGEN,-0.3215841497,-0.1052002217,1.361634978,1.361634978,,,,
RAYMOND,RAYMOND.NS,NSE:RAYMOND,-0.6676050238,-0.6560802106,1.329728704,0.5311720698,,,,
DCBBANK,DCBBANK.NS,NSE:DCBBANK,0.01777164651,0.0001594896332,0.5398403929,-0.1155148096,,,,
WONDERLA,WONDERLA.NS,NSE:WONDERLA,-0.2989667565,-0.09233677476,3.131039047,1.175291863,,,,
JISLDVREQS,JISLDVREQS.NS,NSE:JISLDVREQS,-0.05718270572,0.06793048973,2.144186047,-0.2,,,,
JISLJALEQS,JISLJALEQS.NS,NSE:JISLJALEQS,-0.1866165414,-0.1247572816,2.919565217,-0.09548494983,,,,
LUXIND,LUXIND.NS,NSE:LUXIND,-0.3740884335,-0.089437991,-0.03497598292,-0.03497598292,,,,
AJMERA,AJMERA.NS,NSE:AJMERA,0.4770485988,1.853872515,11.8433066,9.057487923,,,,
DHANI,DHANI.NS,NSE:DHANI,0.2270559054,0.5043274854,0.5043274854,0.5043274854,,,,
LUMAXIND,LUMAXIND.NS,NSE:LUMAXIND,0.7394381613,0.9678883936,2.590751619,10.32897707,,,,
UFLEX,UFLEX.NS,NSE:UFLEX,-0.2438016529,0.2360688956,0.7821782178,2.495702006,,,,
GREENPLY,GREENPLY.NS,NSE:GREENPLY,-0.1769331586,0.8607407407,2.698468787,0.7264130196,,,,
RPGLIFE,RPGLIFE.NS,NSE:RPGLIFE,0.1071313624,0.8585928756,5.187588334,13.32847367,,,,
POCL,POCL.NS,NSE:POCL,0.2194931011,4.631778742,4.631778742,4.631778742,,,,
QUESS,QUESS.NS,NSE:QUESS,-0.6899173354,-0.3896674584,-0.3237268062,-0.3237268062,,,,
GOCOLORS,GOCOLORS.NS,NSE:GOCOLORS,-0.4734441555,-0.4580617629,-0.4580617629,-0.4580617629,,,,
MPSLTD,MPSLTD.NS,NSE:MPSLTD,0.05003304069,0.4039760177,4.444444444,1.778318971,,,,
SUNCLAY,SUNCLAY.NS,NSE:SUNCLAY,-0.2362558982,-0.2362558982,-0.2362558982,-0.2362558982,,,,
ORCHPHARMA,ORCHPHARMA.NS,NSE:ORCHPHARMA,-0.4815733522,0.4315068493,0.4315068493,0.4315068493,,,,
SGLTL,SGLTL.NS,NSE:SGLTL,0,0,0,0,,,,
HARSHA,HARSHA.NS,NSE:HARSHA,-0.1755187134,-0.001682894579,-0.001682894579,-0.001682894579,,,,
PITTIENG,PITTIENG.NS,NSE:PITTIENG,-0.2206111025,0.6957624968,31.38933764,15.97629128,,,,
JINDWORLD,JINDWORLD.NS,NSE:JINDWORLD,-0.4683306882,-0.4848315392,2.850574713,10.03293413,,,,
MANGCHEFER,MANGCHEFER.NS,NSE:MANGCHEFER,1.600971879,1.950745594,9.993265993,6.746144721,,,,
NPST,NPST.NS,NSE:NPST,-0.2854121066,3.293576765,3.293576765,3.293576765,,,,
SSWL,SSWL.NS,NSE:SSWL,0.08778259877,-0.1506062767,4.678826896,5.933624454,,,,
CYIENTDLM,CYIENTDLM.NS,NSE:CYIENTDLM,-0.3350432361,-0.3275031498,-0.3275031498,-0.3275031498,,,,
ADVENZYMES,ADVENZYMES.NS,NSE:ADVENZYMES,-0.3571290198,0.02947107182,0.1320143271,0.1320143271,,,,
PRINCEPIPE,PRINCEPIPE.NS,NSE:PRINCEPIPE,-0.4304493513,-0.5266690468,0.3542390194,0.3542390194,,,,
ROLEXRINGS,ROLEXRINGS.NS,NSE:ROLEXRINGS,-0.4533182899,-0.4008831972,-0.4008831972,-0.4008831972,,,,
BOMDYEING,BOMDYEING.NS,NSE:BOMDYEING,-0.1750035226,0.2343640197,1.777075099,1.817161187,,,,
FOSECOIND,FOSECOIND.NS,NSE:FOSECOIND,0.178455641,0.708091973,3.776643663,3.626005523,,,,
MSTCLTD,MSTCLTD.NS,NSE:MSTCLTD,-0.2801251956,0.2711970858,2.057401813,2.057401813,,,,
MBAPL,MBAPL.NS,NSE:MBAPL,0.9232728283,0.3168991756,26.23606557,26.23606557,,,,
JUBLCPL,JUBLCPL.NS,NSE:JUBLCPL,0,0,0,0,,,,
MEDIASSIST,MEDIASSIST.NS,NSE:MEDIASSIST,-0.1738898621,-0.1738898621,-0.1738898621,-0.1738898621,,,,
GUFICBIO,GUFICBIO.NS,NSE:GUFICBIO,-0.06290115533,0.2938674229,3.517326733,8.825033647,,,,
BALMLAWRIE,BALMLAWRIE.NS,NSE:BALMLAWRIE,-0.1999620637,0.3505603586,1.131278423,1.262282772,,,,
GOODLUCK,GOODLUCK.NS,NSE:GOODLUCK,0.02021523528,1.065271252,30.4765625,13.43223881,,,,
IRBINVIT,IRBINVIT.NS,NSE:IRBINVIT,0,0,0,0,,,,
ROSSARI,ROSSARI.NS,NSE:ROSSARI,-0.3151528014,-0.2144117826,-0.1606736459,-0.1606736459,,,,
EPACK,EPACK.NS,NSE:EPACK,-0.07050378157,-0.07050378157,-0.07050378157,-0.07050378157,,,,
NAVNETEDUL,NAVNETEDUL.NS,NSE:NAVNETEDUL,0.04031295584,0.01817001947,1.041639558,0.6150283067,,,,
NSIL,NSIL.NS,NSE:NSIL,0.5596063009,1.952589178,9.766357825,10.67445483,,,,
GREENPANEL,GREENPANEL.NS,NSE:GREENPANEL,-0.2582010582,-0.2582010582,5.2172949,5.2172949,,,,
MAHLOG,MAHLOG.NS,NSE:MAHLOG,-0.216544852,-0.002960811151,0.2340535869,0.2340535869,,,,
KIRIINDUS,KIRIINDUS.NS,NSE:KIRIINDUS,0.6560319043,1.126760563,0.1282872392,5.576357466,,,,
SAGCEM,SAGCEM.NS,NSE:SAGCEM,0.137340883,0.1748021108,1.654247392,2.543573418,,,,
SAMBHV,SAMBHV.NS,NSE:SAMBHV,0,0,0,0,,,,
PROTEAN,PROTEAN.NS,NSE:PROTEAN,0,0,0,0,,,,
KKCL,KKCL.NS,NSE:KKCL,-0.1500074151,-0.1958046864,2.794941402,0.3307097583,,,,
DDEVPLSTIK,DDEVPLSTIK.NS,NSE:DDEVPLSTIK,0,0,0,0,,,,
KSL,KSL.NS,NSE:KSL,-0.08683425161,0.5516871465,2.91029737,5.21766315,,,,
BAJAJCON,BAJAJCON.NS,NSE:BAJAJCON,-0.01400159109,0.1068542085,0.3504767093,-0.4441529319,,,,
DPABHUSHAN,DPABHUSHAN.NS,NSE:DPABHUSHAN,-0.1086518527,1.891267285,1.891267285,1.891267285,,,,
INDOSTAR,INDOSTAR.NS,NSE:INDOSTAR,-0.1580983078,0.5128873443,-0.05703971119,-0.05703971119,,,,
BBL,BBL.NS,NSE:BBL,-0.315269352,0.7071880194,8.271988389,10.50524079,,,,
HLEGLAS,HLEGLAS.NS,NSE:HLEGLAS,0.2294082487,-0.1171774401,-0.1171774401,-0.1171774401,,,,
INTERARCH,INTERARCH.NS,NSE:INTERARCH,0.5850007878,0.5850007878,0.5850007878,0.5850007878,,,,
PAISALO,PAISALO.NS,NSE:PAISALO,-0.361581002,0.2868852459,0.8726145038,2.132482043,,,,
PARAGMILK,PARAGMILK.NS,NSE:PARAGMILK,0.5293213266,0.414166032,1.757623762,1.757623762,,,,
UNICHEMLAB,UNICHEMLAB.NS,NSE:UNICHEMLAB,-0.2371915027,0.1784507722,0.9783269192,0.6921344421,,,,
VEEDOL,VEEDOL.NS,NSE:VEEDOL,0,0,0,0,,,,
SHK,SHK.NS,NSE:SHK,-0.2091738233,0.479788228,1.934898085,1.934898085,,,,
DEEPINDS,DEEPINDS.NS,NSE:DEEPINDS,0.1881286614,0.9953591981,0.9953591981,0.9953591981,,,,
IOLCP,IOLCP.NS,NSE:IOLCP,0.1105968091,0.2049364248,-0.2450796626,6.533066132,,,,
ARTEMISMED,ARTEMISMED.NS,NSE:ARTEMISMED,-0.1615464273,0.53200883,14.18125,14.18125,,,,
PATELENG,PATELENG.NS,NSE:PATELENG,-0.3387968908,-0.2532442748,2.399652476,-0.1271469998,,,,
VIMTALABS,VIMTALABS.NS,NSE:VIMTALABS,1.72840828,1.788110868,12.55496454,22.63214838,,,,
VISHNU,VISHNU.NS,NSE:VISHNU,0.2018733054,0.4888549618,15.03947368,5.524822695,,,,
RAMCOIND,RAMCOIND.NS,NSE:RAMCOIND,0.5596690796,1.03097226,1.102900167,2.459174312,,,,
POLYPLEX,POLYPLEX.NS,NSE:POLYPLEX,-0.06925922739,-0.05733705124,0.6178867868,3.701434159,,,,
TFCILTD,TFCILTD.NS,NSE:TFCILTD,1.092789428,2.59043864,9.246132208,6.588541667,,,,
PARKHOTELS,PARKHOTELS.NS,NSE:PARKHOTELS,-0.09474441182,-0.09474441182,-0.09474441182,-0.09474441182,,,,
ARKADE,ARKADE.NS,NSE:ARKADE,0.05534788376,0.05534788376,0.05534788376,0.05534788376,,,,
MAITHANALL,MAITHANALL.NS,NSE:MAITHANALL,-0.03627459118,0.09943181818,1.250436131,13.76160203,,,,
BHAGCHEM,BHAGCHEM.NS,NSE:BHAGCHEM,-0.301430143,1.097266947,1.097266947,1.097266947,,,,
FLAIR,FLAIR.NS,NSE:FLAIR,-0.001748529646,-0.001748529646,-0.001748529646,-0.001748529646,,,,
PENIND,PENIND.NS,NSE:PENIND,0.3447780967,1.252612113,14.87100977,4.19445629,,,,
SANGHVIMOV,SANGHVIMOV.NS,NSE:SANGHVIMOV,-0.0767852878,0.162556391,9.127063139,1.485053038,,,,
TIRUMALCHM,TIRUMALCHM.NS,NSE:TIRUMALCHM,-0.1032697145,0.4124912608,3.274330042,12.85688157,,,,
MANINDS,MANINDS.NS,NSE:MANINDS,0.1843913163,1.401114206,6.077175698,3.188532556,,,,
KRISHANA,KRISHANA.NS,NSE:KRISHANA,1.2453058,1.181369575,17.67382271,17.67382271,,,,
SENORES,SENORES.NS,NSE:SENORES,0,0,0,0,,,,
PRECWIRE,PRECWIRE.NS,NSE:PRECWIRE,-0.03373785186,0.6024217119,11.5500327,20.70701357,,,,
HIKAL,HIKAL.NS,NSE:HIKAL,-0.3217970485,-0.1216170501,0.4913842619,2.505467801,,,,
RELTD,RELTD.NS,NSE:RELTD,0.1556192213,0.1556192213,0.1556192213,0.1556192213,,,,
EFCIL,EFCIL.NS,NSE:EFCIL,0,0,0,0,,,,
JASH,JASH.NS,NSE:JASH,0.1748060246,0.9333032898,13.24460432,13.24460432,,,,
EMSLIMITED,EMSLIMITED.NS,NSE:EMSLIMITED,-0.2861485845,1.230556105,1.230556105,1.230556105,,,,
ALLCARGO,ALLCARGO.NS,NSE:ALLCARGO,-0.5025761814,-0.4857708111,0.04840210984,-0.08029395754,,,,
KDDL,KDDL.NS,NSE:KDDL,-0.09373930893,0.3272873033,16.63765897,16.63765897,,,,
GANECOS,GANECOS.NS,NSE:GANECOS,-0.3710129595,0.237099459,3.635867446,8.988240235,,,,
PREMEXPLN,PREMEXPLN.NS,NSE:PREMEXPLN,0.08118081181,1.927286905,25.37900747,25.37900747,,,,
GATEWAY,GATEWAY.NS,NSE:GATEWAY,-0.3216543448,-0.2646922184,-0.2646922184,-0.2646922184,,,,
SWANDEF,SWANDEF.NS,NSE:SWANDEF,0,0,0,0,,,,
UEL,UEL.NS,NSE:UEL,0,0,0,0,,,,
SOLARA,SOLARA.NS,NSE:SOLARA,-0.1035271687,1.170354187,-0.1985864761,-0.1985864761,,,,
SOLARAPP1.E1,SOLARAPP1.E1.NS,NSE:SOLARAPP1.E1,0,0,0,0,,,,
BRIGHOTEL,BRIGHOTEL.NS,NSE:BRIGHOTEL,0,0,0,0,,,,
SBCL,SBCL.NS,NSE:SBCL,-0.03535958904,0.053778526,0.053778526,0.053778526,,,,
IMAGICAA,IMAGICAA.NS,NSE:IMAGICAA,-0.3214879962,0.08846520496,13.82857143,13.82857143,,,,
GLOBUSSPR,GLOBUSSPR.NS,NSE:GLOBUSSPR,-0.1692615231,0.2258906285,2.722011712,18.52122855,,,,
WSTCSTPAPR,WSTCSTPAPR.NS,NSE:WSTCSTPAPR,-0.2315678482,-0.3253097849,1.76048951,6.95465995,,,,
EASEMYTRIP,EASEMYTRIP.NS,NSE:EASEMYTRIP,-0.5895558809,-0.5976076555,-0.5976076555,-0.5976076555,,,,
TEAMLEASE,TEAMLEASE.NS,NSE:TEAMLEASE,-0.4078911124,-0.275334153,-0.1548051347,-0.1548051347,,,,
MARINE,MARINE.NS,NSE:MARINE,-0.02184763573,2.680560132,2.680560132,2.680560132,,,,
RPEL,RPEL.NS,NSE:RPEL,0.2645487771,0.2645487771,0.2645487771,0.2645487771,,,,
ASHIANA,ASHIANA.NS,NSE:ASHIANA,-0.1110782429,0.4633552471,3.220505618,0.6910523354,,,,
TCPLPACK,TCPLPACK.NS,NSE:TCPLPACK,-0.03682500608,0.5928143713,8.06004308,8.06004308,,,,
