Ticker,Symbols,CSVSymbol,1 Year Returns,2 Year Returns,5 Year Returns,10 Year Returns
WINDMACHIN,WINDMACHIN.NS,NSE:WINDMACHIN,0.4232282508,2.906666667,20.30909091,12.31818182
SMSPHARMA,SMSPHARMA.NS,NSE:SMSPHARMA,-0.2417728238,1.327494908,2.345433255,3.73013245
TVSSRICHAK,TVSSRICHAK.NS,NSE:TVSSRICHAK,-0.2184753826,0.1036103114,1.486579183,0.2930115344
PANACEABIO,PANACEABIO.NS,NSE:PANACEABIO,0.3038185546,1.535035814,1.053999495,2.077504726
BAJEL,BAJEL.NS,NSE:BAJEL,-0.1080517313,#N/A,#N/A,#N/A
HITECH,HITECH.NS,NSE:HITECH,-0.397545226,0.4096885813,10.69569378,#N/A
AEROFLEX,AEROFLEX.NS,NSE:AEROFLEX,0.05776925185,0.2948004025,#N/A,#N/A
FILATEX,FILATEX.NS,NSE:FILATEX,-0.1240173271,0.1716738197,3.385542169,9.622568093
COSMOFIRST,COSMOFIRST.NS,NSE:COSMOFIRST,0.1964923677,0.3824677274,2.550501157,6.611570248
SABTNL,SABTNL.NS,NSE:SABTNL,0.2533419023,749.0769231,695.5,4.125900226
SIMPLEXINF,SIMPLEXINF.NS,NSE:SIMPLEXINF,0.2382288119,3.71395881,9.600343053,0.1697898921
ORIENTHOT,ORIENTHOT.NS,NSE:ORIENTHOT,-0.2099746602,0.6082063306,5.928282828,5.741031941
SEAMECLTD,SEAMECLTD.NS,NSE:SEAMECLTD,-0.3295591253,0.451509116,1.398177446,7.001689189
HGS,HGS.NS,NSE:HGS,-0.3858081316,-0.4824714507,0.5024031502,1.321180944
DIAMONDYD,DIAMONDYD.NS,NSE:DIAMONDYD,0.1391235331,0.1437923379,0.6600297422,#N/A
KALAMANDIR,KALAMANDIR.NS,NSE:KALAMANDIR,-0.174882691,#N/A,#N/A,#N/A
MBEL,MBEL.NS,NSE:MBEL,#N/A,#N/A,#N/A,#N/A
UTKARSHBNK,UTKARSHBNK.NS,NSE:UTKARSHBNK,-0.5357676703,-0.5656343656,#N/A,#N/A
PFS,PFS.NS,NSE:PFS,-0.2741493938,0.2477310924,1.170760234,-0.1447004608
SCILAL,SCILAL.NS,NSE:SCILAL,-0.3059379217,#N/A,#N/A,#N/A
SULA,SULA.NS,NSE:SULA,-0.4227520296,-0.3972314626,#N/A,#N/A
EIHAHOTELS,EIHAHOTELS.NS,NSE:EIHAHOTELS,-0.0349253363,0.6543262111,2.463241807,2.908045977
TASTYBITE,TASTYBITE.NS,NSE:TASTYBITE,-0.3058714137,-0.4174008707,-0.07191787662,#N/A
SUMMITSEC,SUMMITSEC.NS,NSE:SUMMITSEC,-0.171165054,1.331741484,4.662156939,6.420466059
STOVEKRAFT,STOVEKRAFT.NS,NSE:STOVEKRAFT,-0.2439972315,0.3490404712,#N/A,#N/A
NILKAMAL,NILKAMAL.NS,NSE:NILKAMAL,-0.1766938797,-0.3122067767,0.2640108574,0.6663684681
HINDOILEXP,HINDOILEXP.NS,NSE:HINDOILEXP,-0.2731808732,0.1151515152,1.53701016,4.345565749
SSFLPP.E1,SSFLPP.E1.NS,NSE:SSFLPP.E1,#N/A,#N/A,#N/A,#N/A
SPANDANA,SPANDANA.NS,NSE:SPANDANA,-0.5390310153,-0.6409111025,-0.4730593607,#N/A
YATRA,YATRA.NS,NSE:YATRA,0.09925205684,#N/A,#N/A,#N/A
GVPIL,GVPIL.NS,NSE:GVPIL,#N/A,#N/A,#N/A,#N/A
RML,RML.NS,NSE:RML,-0.2798157454,0.03161178094,3.275982098,1.903106009
FINOPB,FINOPB.NS,NSE:FINOPB,-0.3309608541,-0.1542041576,#N/A,#N/A
REPCOHOME,REPCOHOME.NS,NSE:REPCOHOME,-0.3193765563,-0.02342199285,1.351067219,-0.4721407625
MOBIKWIK,MOBIKWIK.NS,NSE:MOBIKWIK,#N/A,#N/A,#N/A,#N/A
SHANKARA,SHANKARA.NS,NSE:SHANKARA,0.7646534035,0.3654563026,2.036070606,#N/A
IDEAFORGE,IDEAFORGE.NS,NSE:IDEAFORGE,-0.2479717813,-0.4252129839,#N/A,#N/A
CANTABIL,CANTABIL.NS,NSE:CANTABIL,0.1001853792,0.2345679012,3.252336449,24.2310536
SASKEN,SASKEN.NS,NSE:SASKEN,0.02823811975,0.4241315402,1.130527513,5.454447555
MAYURUNIQ,MAYURUNIQ.NS,NSE:MAYURUNIQ,-0.1300650325,0.02474955804,1.069006544,0.297599801
INSECTICID,INSECTICID.NS,NSE:INSECTICID,-0.1438868866,0.6702726093,1.443579274,1.888140666
GENESYS,GENESYS.NS,NSE:GENESYS,-0.3053899891,0.5107332032,8.247440273,9.31208373
DELTACORP,DELTACORP.NS,NSE:DELTACORP,-0.3663697952,-0.4170868347,-0.188298391,0.0938239159
STEELCAS,STEELCAS.NS,NSE:STEELCAS,0.390856407,0.510172691,#N/A,#N/A
ACCELYA,ACCELYA.NS,NSE:ACCELYA,-0.1942399482,-0.04883173108,0.4528833998,0.5634974622
TIL,TIL.NS,NSE:TIL,-0.06090258507,0.1093857833,1.424585219,-0.156610703
AMRUTANJAN,AMRUTANJAN.NS,NSE:AMRUTANJAN,-0.0449608487,0.1969924812,0.7996192289,2.654375876
INDNIPPON,INDNIPPON.NS,NSE:INDNIPPON,0.269035533,0.91828122,2.025718608,4.543851868
MOL,MOL.NS,NSE:MOL,-0.1686758607,0.08087774295,#N/A,#N/A
KICL,KICL.NS,NSE:KICL,-0.2374658159,0.8693433647,2.692884997,1.937492684
SPECTRUM,SPECTRUM.NS,NSE:SPECTRUM,-0.1850614135,#N/A,#N/A,#N/A
GRMOVER,GRMOVER.NS,NSE:GRMOVER,0.3196812454,0.7556706114,#N/A,#N/A
DCW,DCW.NS,NSE:DCW,-0.2452830189,0.2542372881,3.966442953,2.490566038
EXICOM,EXICOM.NS,NSE:EXICOM,-0.5141060928,#N/A,#N/A,#N/A
SANGAMIND,SANGAMIND.NS,NSE:SANGAMIND,-0.02825868424,0.2923351159,8.425785482,0.6405808033
RANEHOLDIN,RANEHOLDIN.NS,NSE:RANEHOLDIN,-0.2363136707,0.3507290867,2.685863874,1.611060743
WEL,WEL.NS,NSE:WEL,0.02120325203,4.732384082,#N/A,#N/A
APCOTEXIND,APCOTEXIND.NS,NSE:APCOTEXIND,-0.07164076782,-0.1841550356,1.954545455,2.740103112
GEOJITFSL,GEOJITFSL.NS,NSE:GEOJITFSL,-0.4035851658,0.7537345284,1.331347518,1.349342481
VENKEYS,VENKEYS.NS,NSE:VENKEYS,-0.3172221969,-0.2346537184,0.1604153751,3.120188207
DOLLAR,DOLLAR.NS,NSE:DOLLAR,-0.2789494239,-0.126758898,1.805851064,#N/A
RPTECH,RPTECH.NS,NSE:RPTECH,-0.1692809637,#N/A,#N/A,#N/A
SGFIN,SGFIN.NS,NSE:SGFIN,#N/A,#N/A,#N/A,#N/A
MSPL,MSPL.NS,NSE:MSPL,-0.3468306851,1.701766784,4.927131783,2.539814815
WAAREEINDO,WAAREEINDO.NS,NSE:WAAREEINDO,#N/A,#N/A,#N/A,#N/A
SEPCPP.E1,SEPCPP.E1.NS,NSE:SEPCPP.E1,#N/A,#N/A,#N/A,#N/A
SEPC,SEPC.NS,NSE:SEPC,-0.5570698467,0.08243130724,#N/A,#N/A
PRECAM,PRECAM.NS,NSE:PRECAM,-0.127046336,-0.2456165108,5.724213836,#N/A
MANGLMCEM,MANGLMCEM.NS,NSE:MANGLMCEM,-0.202900119,0.9945843488,3.27138301,2.339075249
YASHO,YASHO.NS,NSE:YASHO,-0.1328895082,-0.04525953917,#N/A,#N/A
DIVGIITTS,DIVGIITTS.NS,NSE:DIVGIITTS,0.09445602334,-0.3084338619,#N/A,#N/A
DYCL,DYCL.NS,NSE:DYCL,0.4563619095,0.7867932672,#N/A,#N/A
THEJO,THEJO.NS,NSE:THEJO,-0.3185858475,0.1656675409,4.090953719,#N/A
VERANDA,VERANDA.NS,NSE:VERANDA,-0.3181332495,0.1823978202,#N/A,#N/A
SPIC,SPIC.NS,NSE:SPIC,0.1176946177,0.2699475066,4.376111111,4.726035503
NELCO,NELCO.NS,NSE:NELCO,-0.1789834592,0.1260803254,3.760881247,13.05233941
WINDLAS,WINDLAS.NS,NSE:WINDLAS,0.09255405249,1.771520751,#N/A,#N/A
INDIANHUME,INDIANHUME.NS,NSE:INDIANHUME,-0.2583145296,0.5730337079,1.329020333,0.9595645412
NIBE,NIBE.NS,NSE:NIBE,#N/A,#N/A,#N/A,#N/A
RMDRIP,RMDRIP.NS,NSE:RMDRIP,2.275854701,14.96979167,13.4905482,#N/A
SOMANYCERA,SOMANYCERA.NS,NSE:SOMANYCERA,-0.3274298365,-0.318474564,1.788865857,0.4071417899
MUKANDLTD,MUKANDLTD.NS,NSE:MUKANDLTD,-0.2006534804,-0.191501918,2.395291202,3.157814871
PIXTRANS,PIXTRANS.NS,NSE:PIXTRANS,-0.094135754,0.3395884621,#N/A,#N/A
JYOTISTRUC,JYOTISTRUC.NS,NSE:JYOTISTRUC,-0.3535757091,0.4118673647,5.446215139,0.3770212766
SPMLINFRA,SPMLINFRA.NS,NSE:SPMLINFRA,-0.06114384504,3.973831776,29.76300578,2.313823163
WHEELS,WHEELS.NS,NSE:WHEELS,0.009780712684,0.03897186078,1.013540373,0.4054939909
DEEDEV,DEEDEV.NS,NSE:DEEDEV,-0.06782492482,#N/A,#N/A,#N/A
GTLINFRA,GTLINFRA.NS,NSE:GTLINFRA,-0.3571428571,0.3909090909,1.353846154,-0.3045454545
UGROCAP,UGROCAP.NS,NSE:UGROCAP,-0.3514014362,-0.3927125506,#N/A,#N/A
NITINSPIN,NITINSPIN.NS,NSE:NITINSPIN,-0.1283476503,0.2398921833,8.2,4.968858131
DREDGECORP,DREDGECORP.NS,NSE:DREDGECORP,-0.2241840258,0.5130349772,1.732783991,1.074002382
UNITECH,UNITECH.NS,NSE:UNITECH,-0.3759791123,1.276190476,4.121428571,0.1754098361
LGHL,LGHL.NS,NSE:LGHL,2.238087046,10.66232962,#N/A,#N/A
RAMCOSYS,RAMCOSYS.NS,NSE:RAMCOSYS,0.2427042802,0.6091954023,0.4562553434,-0.31766591
VINCOFE,VINCOFE.NS,NSE:VINCOFE,#N/A,#N/A,#N/A,#N/A
NAVKARCORP,NAVKARCORP.NS,NSE:NAVKARCORP,-0.07814203678,1.101408451,4.113709677,-0.1893895813
UNIPARTS,UNIPARTS.NS,NSE:UNIPARTS,-0.1172839506,-0.2417815483,#N/A,#N/A
TALBROAUTO,TALBROAUTO.NS,NSE:TALBROAUTO,-0.1082985762,0.5929294486,13.88238118,12.18587835
WENDT,WENDT.NS,NSE:WENDT,-0.3741901874,-0.3553225451,1.924788913,3.909357644
VIDHIING,VIDHIING.NS,NSE:VIDHIING,-0.1643297813,-0.09455517744,2.378684807,#N/A
INDOTECH,INDOTECH.NS,NSE:INDOTECH,-0.04590893254,3.168618267,19.3196347,11.2970639
ASTEC,ASTEC.NS,NSE:ASTEC,-0.3025809534,-0.3609045658,-0.1754048643,2.506405934
MOTISONS,MOTISONS.NS,NSE:MOTISONS,-0.3980179028,#N/A,#N/A,#N/A
SPAL,SPAL.NS,NSE:SPAL,-0.2325103964,0.436453202,5.731301939,#N/A
BGRENERGY,BGRENERGY.NS,NSE:BGRENERGY,3.758419311,2.517122302,6.544444444,1.325784967
LAXMIDENTL,LAXMIDENTL.NS,NSE:LAXMIDENTL,#N/A,#N/A,#N/A,#N/A
BETA,BETA.NS,NSE:BETA,#N/A,#N/A,#N/A,#N/A
ALLTIME,ALLTIME.NS,NSE:ALLTIME,#N/A,#N/A,#N/A,#N/A
SHRINGARMS,SHRINGARMS.NS,NSE:SHRINGARMS,#N/A,#N/A,#N/A,#N/A
PNBGILTS,PNBGILTS.NS,NSE:PNBGILTS,-0.1695712086,0.3092651757,1.580604534,2.940384615
KERNEX,KERNEX.NS,NSE:KERNEX,0.3476859454,1.528525787,58.41018767,26.35802469
GOCLCORP,GOCLCORP.NS,NSE:GOCLCORP,-0.1607843137,-0.1371990988,1.003303965,1.636231884
GARUDA,GARUDA.NS,NSE:GARUDA,#N/A,#N/A,#N/A,#N/A
DAMCAPITAL,DAMCAPITAL.NS,NSE:DAMCAPITAL,#N/A,#N/A,#N/A,#N/A
HUHTAMAKI,HUHTAMAKI.NS,NSE:HUHTAMAKI,-0.399974467,-0.05887064477,#N/A,#N/A
ASALCBR,ASALCBR.NS,NSE:ASALCBR,0.001946010678,1.262025459,3.102145046,#N/A
JGCHEM,JGCHEM.NS,NSE:JGCHEM,0.07488507138,#N/A,#N/A,#N/A
PANAMAPET,PANAMAPET.NS,NSE:PANAMAPET,-0.2725448388,-0.08546199937,4.497630332,6.148139019
BLSE,BLSE.NS,NSE:BLSE,-0.1792212069,#N/A,#N/A,#N/A
RAJRATAN,RAJRATAN.NS,NSE:RAJRATAN,-0.3962592431,-0.5383489656,4.772749958,#N/A
QUICKHEAL,QUICKHEAL.NS,NSE:QUICKHEAL,-0.5076157442,0.3741582492,1.22942984,#N/A
VINDHYATEL,VINDHYATEL.NS,NSE:VINDHYATEL,-0.3860173598,-0.3243028612,0.9549661918,1.118065434
ADOR,ADOR.NS,NSE:ADOR,#N/A,#N/A,#N/A,#N/A
DLINKINDIA,DLINKINDIA.NS,NSE:DLINKINDIA,-0.2574294483,0.555590403,4.102880658,1.993361497
BFINVEST,BFINVEST.NS,NSE:BFINVEST,-0.2691358025,-0.1093559003,0.8038468863,2.715967046
JINDRILL,JINDRILL.NS,NSE:JINDRILL,-0.03683916753,0.07311656006,8.014179104,3.866639807
DANISH,DANISH.NS,NSE:DANISH,#N/A,#N/A,#N/A,#N/A
IFGLEXPOR,IFGLEXPOR.NS,NSE:IFGLEXPOR,-0.1604938272,0.1067708333,2.544127867,#N/A
APOLLOPIPE,APOLLOPIPE.NS,NSE:APOLLOPIPE,-0.3486973948,-0.4255836218,2.045685279,#N/A
SANGHIIND,SANGHIIND.NS,NSE:SANGHIIND,-0.2230283173,-0.4149779736,1.73814433,0.1825467498
SANSTAR,SANSTAR.NS,NSE:SANSTAR,-0.3087175793,#N/A,#N/A,#N/A
UDS,UDS.NS,NSE:UDS,-0.3210225003,#N/A,#N/A,#N/A
IKIO,IKIO.NS,NSE:IKIO,-0.2400806994,-0.3602264685,#N/A,#N/A
PLATIND,PLATIND.NS,NSE:PLATIND,-0.1709314227,#N/A,#N/A,#N/A
DEN,DEN.NS,NSE:DEN,-0.3458287394,-0.3199617956,-0.4654654655,-0.7144003209
STANLEY,STANLEY.NS,NSE:STANLEY,-0.3617301459,#N/A,#N/A,#N/A
ECOSMOBLTY,ECOSMOBLTY.NS,NSE:ECOSMOBLTY,-0.4597443154,#N/A,#N/A,#N/A
SOLEX,SOLEX.NS,NSE:SOLEX,#N/A,#N/A,#N/A,#N/A
QUADFUTURE,QUADFUTURE.NS,NSE:QUADFUTURE,#N/A,#N/A,#N/A,#N/A
TTKHLTCARE,TTKHLTCARE.NS,NSE:TTKHLTCARE,-0.2909702982,0.02032067221,1.606219886,#N/A
HESTERBIO,HESTERBIO.NS,NSE:HESTERBIO,-0.1855019344,0.2004441643,0.145049094,2.395585739
STALLION,STALLION.NS,NSE:STALLION,#N/A,#N/A,#N/A,#N/A
ARIHANTSUP,ARIHANTSUP.NS,NSE:ARIHANTSUP,0.07934811648,1.151797603,19.4556962,#N/A
HARIOMPIPE,HARIOMPIPE.NS,NSE:HARIOMPIPE,-0.3600504891,-0.1249568519,#N/A,#N/A
JNKINDIA,JNKINDIA.NS,NSE:JNKINDIA,-0.5687527225,#N/A,#N/A,#N/A
SALASAR,SALASAR.NS,NSE:SALASAR,-0.5442978322,-0.05474095797,3.958974359,#N/A
RAJOOENG,RAJOOENG.NS,NSE:RAJOOENG,#N/A,#N/A,#N/A,#N/A
IGARASHI,IGARASHI.NS,NSE:IGARASHI,-0.2159869009,-0.1396602418,1.009538344,0.07822063911
SURAKSHA,SURAKSHA.NS,NSE:SURAKSHA,#N/A,#N/A,#N/A,#N/A
TINNARUBR,TINNARUBR.NS,NSE:TINNARUBR,#N/A,#N/A,#N/A,#N/A
GMBREW,GMBREW.NS,NSE:GMBREW,-0.250740837,0.3148675279,1.416498994,2.028621864
SESHAPAPER,SESHAPAPER.NS,NSE:SESHAPAPER,-0.2508960573,-0.2977150538,0.9583958021,4.746810383
HMAAGRO,HMAAGRO.NS,NSE:HMAAGRO,-0.325035707,-0.5742599743,#N/A,#N/A
IZMO,IZMO.NS,NSE:IZMO,1.624394639,5.117616172,35.07120743,23.84221748
SYNCOMF,SYNCOMF.NS,NSE:SYNCOMF,-0.2093339375,1.052941176,#N/A,#N/A
AWHCL,AWHCL.NS,NSE:AWHCL,-0.190737779,0.7689618483,#N/A,#N/A
SHRIRAMPPS,SHRIRAMPPS.NS,NSE:SHRIRAMPPS,-0.292686545,0.04561403509,#N/A,#N/A
GREENPOWER,GREENPOWER.NS,NSE:GREENPOWER,-0.3200589971,0.02066420664,7.808917197,0.2889095993
SIGACHI,SIGACHI.NS,NSE:SIGACHI,-0.2874069059,0.08701265169,#N/A,#N/A
TARSONS,TARSONS.NS,NSE:TARSONS,-0.347077577,-0.4391090013,#N/A,#N/A
VINYAS,VINYAS.NS,NSE:VINYAS,#N/A,#N/A,#N/A,#N/A
SHANTIGOLD,SHANTIGOLD.NS,NSE:SHANTIGOLD,#N/A,#N/A,#N/A,#N/A
RUPA,RUPA.NS,NSE:RUPA,-0.3283631001,-0.2019080997,0.131695196,-0.3416318664
HIMATSEIDE,HIMATSEIDE.NS,NSE:HIMATSEIDE,-0.2012640972,-0.08581560284,0.6762028609,-0.3802884615
EXPLEOSOL,EXPLEOSOL.NS,NSE:EXPLEOSOL,-0.2523719165,-0.2956991169,1.055509182,0.3997442092
RAMASTEEL,RAMASTEEL.NS,NSE:RAMASTEEL,-0.3102753526,-0.1684210526,19.54,7.853448276
BLISSGVS,BLISSGVS.NS,NSE:BLISSGVS,0.1151978814,0.6631925398,0.03304940375,-0.1674903899
DOLPHIN,DOLPHIN.NS,NSE:DOLPHIN,-0.320966644,10.21101433,#N/A,#N/A
ANDHRAPAP,ANDHRAPAP.NS,NSE:ANDHRAPAP,-0.2494796594,-0.335983929,1.125100455,0.4781069499
PUNJABCHEM,PUNJABCHEM.NS,NSE:PUNJABCHEM,0.03656314532,0.194865811,1.108905182,5.620118955
JAGSNPHARM,JAGSNPHARM.NS,NSE:JAGSNPHARM,0.4693356048,0.4643463497,15.45095368,19.02487562
EKC,EKC.NS,NSE:EKC,-0.2784552846,0.1964652692,4.565965583,17.3081761
ASIANENE,ASIANENE.NS,NSE:ASIANENE,-0.03707802988,1.152133581,#N/A,#N/A
MASTERTR,MASTERTR.NS,NSE:MASTERTR,#N/A,#N/A,#N/A,#N/A
DECCANCE,DECCANCE.NS,NSE:DECCANCE,0.7904638339,1.095274246,3.17075935,4.010211028
SATIN,SATIN.NS,NSE:SATIN,-0.29324119,-0.3754872239,1.705440901,-0.2247728617
BALAJITELE,BALAJITELE.NS,NSE:BALAJITELE,1.075,1.17553614,0.9578270193,0.4893964111
MMFL,MMFL.NS,NSE:MMFL,-0.4527906001,-0.2595620968,1.096058638,1.396001764
OMAXE,OMAXE.NS,NSE:OMAXE,-0.2513066202,0.7155688623,0.3102134146,-0.359538003
JAGRAN,JAGRAN.NS,NSE:JAGRAN,-0.2340653455,-0.2744799594,0.9642857143,-0.5008726003
CONFIPET,CONFIPET.NS,NSE:CONFIPET,-0.4926813401,-0.4543440233,1.217535545,#N/A
SIGNPOST,SIGNPOST.NS,NSE:SIGNPOST,0.2103341169,#N/A,#N/A,#N/A
UNIECOM,UNIECOM.NS,NSE:UNIECOM,-0.3402555911,#N/A,#N/A,#N/A
RISHABH,RISHABH.NS,NSE:RISHABH,0.1688185478,-0.06476338591,#N/A,#N/A
GPTINFRA,GPTINFRA.NS,NSE:GPTINFRA,-0.2250496763,1.614054054,17.29046899,#N/A
MICEL,MICEL.NS,NSE:MICEL,-0.3927985327,1.526104418,#N/A,#N/A
RAJRILTD,RAJRILTD.NS,NSE:RAJRILTD,0.1025029797,-0.3097014925,276.5,54.5
ROTO,ROTO.NS,NSE:ROTO,-0.1374175707,0.3949088407,#N/A,#N/A
CENTRUM,CENTRUM.NS,NSE:CENTRUM,0.02973874375,0.524691358,1.382636656,#N/A
ARMANFIN,ARMANFIN.NS,NSE:ARMANFIN,-0.186130979,-0.3401590142,1.872781065,#N/A
SUMEETINDS,SUMEETINDS.NS,NSE:SUMEETINDS,38.34455959,50.48135593,78.93157895,17.72626387
ORIENTTECH,ORIENTTECH.NS,NSE:ORIENTTECH,0.2080536913,#N/A,#N/A,#N/A
ESAFSFB,ESAFSFB.NS,NSE:ESAFSFB,-0.4063696835,#N/A,#N/A,#N/A
NIITLTD,NIITLTD.NS,NSE:NIITLTD,-0.370483139,-0.0760539629,-0.1528411287,0.5521246459
DOLATALGO,DOLATALGO.NS,NSE:DOLATALGO,-0.4474147486,0.7898627244,#N/A,#N/A
BIRLANU,BIRLANU.NS,NSE:BIRLANU,#N/A,#N/A,#N/A,#N/A
DIFFNKG,DIFFNKG.NS,NSE:DIFFNKG,#N/A,#N/A,#N/A,#N/A
WCIL,WCIL.NS,NSE:WCIL,-0.09997491219,#N/A,#N/A,#N/A
NDTV,NDTV.NS,NSE:NDTV,-0.1779820076,-0.2622560409,3.871883391,0.8154659806
SMCGLOBAL,SMCGLOBAL.NS,NSE:SMCGLOBAL,-0.1459676438,0.7707440101,#N/A,#N/A
ASIANTILES,ASIANTILES.NS,NSE:ASIANTILES,-0.2805639011,-0.008598726115,-0.6615384615,-0.184971855
SHREEPUSHK,SHREEPUSHK.NS,NSE:SHREEPUSHK,0.8157633512,1.170899596,3.161055505,6.293460925
BLKASHYAP,BLKASHYAP.NS,NSE:BLKASHYAP,-0.3780378931,0.1621872104,8.796875,5.497409326
EXCELINDUS,EXCELINDUS.NS,NSE:EXCELINDUS,-0.2528452885,0.291895877,0.2709925794,3.399382001
AIMTRON,AIMTRON.NS,NSE:AIMTRON,#N/A,#N/A,#N/A,#N/A
CIFL,CIFL.NS,NSE:CIFL,#N/A,#N/A,#N/A,#N/A
MANAKCOAT,MANAKCOAT.NS,NSE:MANAKCOAT,1.138643068,5.223175966,34.36585366,44.3125
DCMSRIND,DCMSRIND.NS,NSE:DCMSRIND,-0.1785114449,0.2214769889,#N/A,#N/A
MUFIN,MUFIN.NS,NSE:MUFIN,-0.2435039541,#N/A,#N/A,#N/A
PARACABLES,PARACABLES.NS,NSE:PARACABLES,-0.4903804583,-0.2740569669,5.883211679,20.43181818
MADRASFERT,MADRASFERT.NS,NSE:MADRASFERT,-0.1533794672,0.1501609788,4.429179331,6.1448
AGARIND,AGARIND.NS,NSE:AGARIND,-0.2035185262,0.07957932625,9.506841817,9.393069843
GANDHAR,GANDHAR.NS,NSE:GANDHAR,-0.3083965098,#N/A,#N/A,#N/A
IRMENERGY,IRMENERGY.NS,NSE:IRMENERGY,-0.2054854635,#N/A,#N/A,#N/A
SALZERELEC,SALZERELEC.NS,NSE:SALZERELEC,-0.1378107049,1.075739951,8.052987599,#N/A
GODAVARIB,GODAVARIB.NS,NSE:GODAVARIB,#N/A,#N/A,#N/A,#N/A
ALICON,ALICON.NS,NSE:ALICON,-0.3202121303,0.05421058728,1.737554519,1.57891754
WALCHANNAG,WALCHANNAG.NS,NSE:WALCHANNAG,-0.34609375,0.850132626,3.629424779,0.4632867133
SURAJEST,SURAJEST.NS,NSE:SURAJEST,-0.6249443773,#N/A,#N/A,#N/A
RICOAUTO,RICOAUTO.NS,NSE:RICOAUTO,-0.1026998871,0.2713407134,2.724684685,1.314893617
CLSEL,CLSEL.NS,NSE:CLSEL,0.09513231225,0.2238675958,#N/A,#N/A
HITECHGEAR,HITECHGEAR.NS,NSE:HITECHGEAR,-0.1298484173,1.152764373,5.295967742,1.596707135
ALLDIGI,ALLDIGI.NS,NSE:ALLDIGI,#N/A,#N/A,#N/A,#N/A
ROHLTD,ROHLTD.NS,NSE:ROHLTD,0.4977814753,0.8531480528,8.107925801,11.04236343
SURYODAY,SURYODAY.NS,NSE:SURYODAY,-0.2951959545,-0.1571653543,#N/A,#N/A
VASCONEQ,VASCONEQ.NS,NSE:VASCONEQ,-0.06225968648,0.09611063094,6.330635838,1.135016835
INDORAMA,INDORAMA.NS,NSE:INDORAMA,0.1203665988,0.1046184739,1.500454545,1.015018315
ATULAUTO,ATULAUTO.NS,NSE:ATULAUTO,-0.1998459761,-0.09620737648,2.173488088,0.1480662983
GEMAROMA,GEMAROMA.NS,NSE:GEMAROMA,#N/A,#N/A,#N/A,#N/A
SPORTKING,SPORTKING.NS,NSE:SPORTKING,-0.01393258427,0.3683422727,#N/A,#N/A
ARISINFRA,ARISINFRA.NS,NSE:ARISINFRA,#N/A,#N/A,#N/A,#N/A
KROSS,KROSS.NS,NSE:KROSS,-0.04104803493,#N/A,#N/A,#N/A
HEUBACHIND,HEUBACHIND.NS,NSE:HEUBACHIND,0.1298431298,0.2426982642,#N/A,#N/A
GNA,GNA.NS,NSE:GNA,-0.2889463478,-0.3114959316,2.165467626,#N/A
RIIL,RIIL.NS,NSE:RIIL,-0.3407466243,-0.03899794748,1.514805123,1.912745254
BSHSL,BSHSL.NS,NSE:BSHSL,-0.2904498384,-0.4750709364,#N/A,#N/A
ELECTHERM,ELECTHERM.NS,NSE:ELECTHERM,0.1404958678,7.863910076,10.34635149,25.92682927
IMPAL,IMPAL.NS,NSE:IMPAL,-0.2212571765,0.3330813331,0.9656293544,1.36863904
SWELECTES,SWELECTES.NS,NSE:SWELECTES,-0.2526604321,0.4966096222,7.096069869,2.722443079
MONTECARLO,MONTECARLO.NS,NSE:MONTECARLO,-0.1710907336,-0.1209775446,3.206981017,0.5726221815
SHREDIGCEM,SHREDIGCEM.NS,NSE:SHREDIGCEM,-0.09071450413,-0.03712898003,0.9456924755,#N/A
BAJAJHCARE,BAJAJHCARE.NS,NSE:BAJAJHCARE,0.1937845126,-0.02883409946,#N/A,#N/A
MEIL,MEIL.NS,NSE:MEIL,#N/A,#N/A,#N/A,#N/A
IGPL,IGPL.NS,NSE:IGPL,-0.3056619145,-0.2015925059,0.4512174357,2.503082614
CAPITALSFB,CAPITALSFB.NS,NSE:CAPITALSFB,-0.04442581727,#N/A,#N/A,#N/A
VPRPL,VPRPL.NS,NSE:VPRPL,-0.5566001121,-0.4187676653,#N/A,#N/A
YUKEN,YUKEN.NS,NSE:YUKEN,-0.18049063,0.3926186292,#N/A,#N/A
WEALTH,WEALTH.NS,NSE:WEALTH,-0.070710161,2.996710526,#N/A,#N/A
SRM,SRM.NS,NSE:SRM,0.905094208,#N/A,#N/A,#N/A
CONTROLPR,CONTROLPR.NS,NSE:CONTROLPR,0.01442129915,0.09997326918,2.840410639,#N/A
RGL,RGL.NS,NSE:RGL,-0.02763147233,0.1220196353,1.532179785,7.333333333
GTPL,GTPL.NS,NSE:GTPL,-0.3195552333,-0.3670601461,0.3286135693,#N/A
C2C,C2C.NS,NSE:C2C,#N/A,#N/A,#N/A,#N/A
VILAS,VILAS.NS,NSE:VILAS,#N/A,#N/A,#N/A,#N/A
KELLTONTEC,KELLTONTEC.NS,NSE:KELLTONTEC,-0.08422939068,0.4386261261,1.953757225,#N/A
BCLIND,BCLIND.NS,NSE:BCLIND,-0.348421863,-0.2326382593,#N/A,#N/A
HERANBA,HERANBA.NS,NSE:HERANBA,-0.3674166332,-0.141844938,#N/A,#N/A
FAZE3Q,FAZE3Q.NS,NSE:FAZE3Q,0.0840567436,0.3561117733,#N/A,#N/A
